user_id,loan_type,loan_amount,interest_rate,loan_tenure,start_date,monthly_payment
270,business,51760.96936668788,31.769867085895193,12,2024-08-11 09:10:33.118220,5091.196790182392
270,education,73686.9295757586,28.92855288465884,36,2024-01-20 09:10:33.118220,3085.0402353711665
270,education,33006.841324811474,29.897609608352617,36,2024-02-23 09:10:33.119223,1399.3420356198594
270,asset_financing,92849.76917261713,25.19243072775788,6,2024-05-31 09:10:33.119223,16631.71110134598
270,business,79020.88309984311,12.264320600054578,6,2023-09-09 09:10:33.119223,13645.247422352653
271,business,110670.0846781997,33.32479892458764,6,2024-08-02 09:10:33.119223,20278.72518605571
272,personal,170801.3621946959,32.48317327686128,6,2024-12-14 09:10:33.119223,31223.924529874
273,personal,175479.7113419562,29.398348740470862,6,2024-03-11 09:10:33.119223,31804.93706352455
274,personal,21800.60990172364,16.213914663230792,6,2024-07-18 09:10:33.120226,3807.1837971447503
275,emergency,181072.06205707954,15.937526118368044,6,2024-08-09 09:10:33.120226,31596.93863286652
276,emergency,66205.31539947254,14.708173068405227,24,2023-11-06 09:10:33.120226,3200.901982662673
276,emergency,35628.627831756676,22.31595018031206,6,2024-10-16 09:10:33.120226,6330.538525196239
276,business,93171.76538901542,26.115448961510356,6,2024-04-23 09:10:33.120226,16732.659137146213
277,personal,126777.29390632939,34.58915265889645,3,2024-02-06 09:10:33.121229,44718.34821203077
277,business,71990.21235440098,19.284093819550854,3,2024-02-27 09:10:33.121229,24772.09472420721
278,asset_financing,163079.51522241803,14.353068914662556,3,2023-04-15 09:10:33.121229,55665.376287418265
278,education,116224.4331482971,24.849920052275227,3,2023-09-18 09:10:33.121229,40356.97726616979
279,personal,56715.976499141034,27.99661996284921,3,2024-09-17 09:10:33.121229,19794.24839358698
279,emergency,62603.496642566366,24.851293790192116,6,2024-01-04 09:10:33.121229,11203.112145909528
279,emergency,172133.4905523221,24.487767028593257,12,2023-06-19 09:10:33.121229,16317.53290493019
280,emergency,125936.83150960419,35.09270103067179,6,2023-08-17 09:10:33.122232,23189.400067651335
280,business,216684.7977114525,33.698727851508124,6,2024-08-31 09:10:33.122232,39745.60057567734
280,education,172561.28012673752,28.090719966780224,12,2024-04-24 09:10:33.122232,16660.856938806046
281,business,94380.67377343948,19.436775585803634,36,2023-11-07 09:10:33.122232,3480.497613537496
281,emergency,106869.08561779697,17.442206817612384,3,2024-04-25 09:10:33.122232,36663.58338434927
281,personal,174418.60067320222,14.573924003900306,36,2023-12-08 09:10:33.122232,6009.948891843852
281,education,211884.2290890617,27.213347083978604,6,2023-07-07 09:10:33.122232,38169.35603588954
282,asset_financing,121330.01156362027,19.558849486050228,6,2024-09-03 09:10:33.122232,21390.786622582207
282,asset_financing,58363.87301744128,24.07374240651862,36,2024-11-01 09:10:33.122232,2292.041619687423
283,business,47688.73225123544,16.33528075059157,6,2024-08-22 09:10:33.123237,8331.073212908432
287,emergency,174064.6566908074,20.597256989833745,12,2023-11-02 09:10:33.123237,16174.19076026757
287,personal,131599.2266016805,33.61824389881758,6,2025-01-05 09:10:33.123237,24133.320240373036
288,personal,122544.09319152245,17.51319080839756,12,2024-09-11 09:10:33.123237,11206.470225351522
288,education,198727.19453992113,30.366492578806966,3,2024-06-11 09:10:33.123237,69622.90502925441
288,education,236085.72029433094,21.052291002821846,36,2023-03-20 09:10:33.123237,8900.88514334578
288,emergency,60845.012846015874,17.168622788510604,12,2023-04-18 09:10:33.123237,5554.224474502409
289,education,263090.58446716244,17.04662826964467,24,2023-09-05 09:10:33.124239,13013.689398868957
289,asset_financing,211982.35865782466,27.74829686934449,24,2024-11-10 09:10:33.124239,11608.221744120205
290,business,184769.9045734707,15.090106496833332,12,2024-11-09 09:10:33.124239,16684.876928848214
290,emergency,64745.50731908607,30.391297706853603,6,2024-01-09 09:10:33.124239,11767.367066359295
290,business,132434.20660143116,26.23158482321837,36,2024-01-23 09:10:33.124239,5352.207576822254
292,education,40339.63938825834,35.3607975876549,6,2024-06-15 09:10:33.124239,7433.4551074492565
292,emergency,104301.62256491814,12.170316779877293,24,2023-06-09 09:10:33.124239,4918.139456105808
293,education,124279.5406779015,24.21460274422287,3,2024-02-28 09:10:33.124239,43109.5239910562
293,emergency,115946.86894943543,15.035141889685708,3,2023-10-20 09:10:33.124239,39621.463472033356
294,personal,262736.5650564864,25.118758551928103,12,2024-08-21 09:10:33.125242,24986.7315036793
295,emergency,88795.34312101825,29.30694614675439,3,2023-07-17 09:10:33.125242,31055.808132936785
295,personal,118438.2155195117,19.2769966502322,36,2023-08-24 09:10:33.125242,4358.078601196816
295,asset_financing,80514.12316170121,34.72566958705241,3,2023-04-04 09:10:33.125242,28406.09091603695
296,personal,142437.7409280997,22.935014768524805,6,2024-12-07 09:10:33.125242,25352.7055030234
297,asset_financing,79335.43201977368,30.40244055212006,3,2024-01-15 09:10:33.125242,27796.313149001267
297,education,77300.12087106297,32.06132179502982,24,2024-08-20 09:10:33.125242,4404.510588882049
298,business,147114.8742271199,16.596511729203556,12,2023-10-14 09:10:33.125242,13389.421826086746
300,personal,178808.52935662016,25.21657307267507,3,2023-12-20 09:10:33.126246,62125.172093055975
301,personal,303239.1502293498,12.06988122801093,12,2023-04-26 09:10:33.126246,26952.345392326628
301,emergency,258295.91058896,26.058678502345142,3,2024-01-26 09:10:33.126246,89864.77370736549
301,emergency,165335.58075517393,34.007066714459725,24,2024-06-10 09:10:33.126246,9588.81301361385
301,personal,272166.1169375173,30.815324412134146,3,2025-01-14 09:10:33.126246,95420.79647393698
302,personal,68587.77729622267,28.51725406578566,3,2025-01-11 09:10:33.126246,23957.729258985466
303,asset_financing,193916.61197456665,19.26430104909011,12,2024-04-21 09:10:33.126246,17895.161053102842
304,business,356199.0260741047,17.9271698992095,3,2024-02-14 09:10:33.126246,122298.1215416521
305,education,51217.99341158665,21.31436964825977,6,2024-04-17 09:10:33.127249,9074.79411263751
305,personal,71906.88981409083,12.321826892930954,24,2023-11-05 09:10:33.127249,3395.72404897095
305,asset_financing,26950.090607188606,16.383003126074428,3,2024-02-14 09:10:33.127249,9229.763016268178
305,emergency,60000.22669619624,22.386409960996648,24,2024-07-15 09:10:33.127249,3124.162161076959
305,asset_financing,54232.72234485129,27.69586131408596,12,2025-01-10 09:10:33.127249,5225.716004799771
307,asset_financing,105501.57773368436,32.05372092217557,6,2023-11-21 09:10:33.127249,19263.583630506462
307,personal,90395.24511126129,35.22575891181806,24,2024-12-03 09:10:33.127249,5300.576349242666
307,business,248067.8873377716,16.589052425921803,6,2024-10-12 09:10:33.127249,43367.98280591288
307,asset_financing,92074.64479494929,21.98192770314023,36,2023-05-05 09:10:33.127249,3515.5116314035045
309,emergency,132281.11858188378,31.304985939304814,3,2024-01-10 09:10:33.127249,46414.04112465154
310,education,92526.42023488668,21.84057088180183,3,2023-08-16 09:10:33.128252,31971.572838712822
310,personal,34008.65443737028,19.788159580054735,12,2023-10-17 09:10:33.128252,3146.9279068152423
311,business,233344.1328903996,34.02620742324386,36,2024-05-01 09:10:33.128252,10427.359281062709
312,asset_financing,127996.72408078634,13.851464978065465,24,2024-11-03 09:10:33.128252,6136.514061584001
312,asset_financing,47218.10225510396,33.36529609330934,12,2024-10-10 09:10:33.128252,4681.671156695072
312,emergency,80538.12424609074,18.905242427760705,24,2023-08-06 09:10:33.128252,4056.1086178151195
312,asset_financing,165369.53917189405,28.783510107727288,3,2023-05-01 09:10:33.128252,57788.46891597898
313,business,137373.95540540526,17.802348179512357,36,2024-04-01 09:10:33.128252,4952.78730799541
314,emergency,120111.41838488425,27.66244836517056,6,2023-09-21 09:10:33.128252,21664.37567699395
314,asset_financing,106203.22954661865,17.606994327565598,24,2023-07-02 09:10:33.129255,5281.955727753188
314,emergency,91462.69184510925,17.47440906965724,12,2024-10-06 09:10:33.129255,8362.437837455287
315,education,85672.43906097347,14.713271228028244,6,2023-03-03 09:10:33.129255,14897.71571186464
316,business,109901.87379359727,29.62343973559458,6,2024-02-01 09:10:33.129255,19931.747274658886
316,personal,118636.80366774822,34.415698044302815,36,2024-07-10 09:10:33.129255,5327.499634461021
316,emergency,158586.25281568733,31.071909417549335,6,2025-01-02 09:10:33.129255,28877.40020016619
316,personal,77155.23030292647,26.679736215504338,12,2024-03-06 09:10:33.129255,7396.193327175037
317,emergency,44906.05256008209,35.32928339096372,3,2023-05-11 09:10:33.129255,15858.595920688604
317,business,102585.80965203895,25.478024663205794,3,2023-05-21 09:10:33.129255,35657.484577791
317,personal,21999.816149028076,33.30259990785492,24,2024-11-26 09:10:33.129255,1267.779934193979
317,business,30650.192432121774,30.08833237303177,6,2023-08-08 09:10:33.130258,5565.911517264467
317,emergency,87576.93233236141,24.766391461266995,12,2024-08-13 09:10:33.130258,8313.754899641532
319,asset_financing,68386.15344255169,22.565321430147964,12,2024-03-25 09:10:33.130258,6419.18033531161
319,education,76288.81587169203,19.695906113674376,3,2023-03-21 09:10:33.130258,26268.900283909494
320,asset_financing,63083.444088461445,16.595750757794868,6,2023-04-26 09:10:33.130258,11028.649717814526
320,asset_financing,66463.15743996705,15.027674310907603,6,2024-11-22 09:10:33.130258,11567.749111025863
320,business,26757.09977750188,33.000208793855286,36,2024-11-26 09:10:33.130258,1180.2941279193838
320,personal,115395.7945442102,26.54433196646595,3,2023-12-12 09:10:33.130258,40179.39923212043
320,emergency,36472.77075735789,26.94118550911473,3,2024-08-20 09:10:33.130258,12707.529889757232
320,personal,126534.07220086484,34.76220373299583,3,2024-05-02 09:10:33.130258,44644.950504156004
321,personal,42025.334800954945,27.426637201436762,6,2023-04-23 09:10:33.131262,7575.068898533196
322,business,132550.20009919914,31.238867663568804,3,2024-01-25 09:10:33.131262,46503.503067917394
323,education,266712.68606482906,29.133622401518352,6,2024-07-31 09:10:33.131262,48304.82683271728
323,business,84166.19596160327,24.638278622154942,12,2024-05-23 09:10:33.131262,7984.742403512418
325,personal,37328.74213770832,17.903993767363083,3,2024-01-09 09:10:33.131262,12816.043345048674
325,asset_financing,48914.69224965316,16.988249314071577,12,2023-08-05 09:10:33.131262,4460.979611481456
325,asset_financing,67586.84269533378,29.715618116200552,12,2025-01-13 09:10:33.131262,6579.396392486739
326,asset_financing,163954.26641579758,13.34992066356414,36,2023-07-17 09:10:33.131262,5551.941118389322
327,emergency,25657.000503569277,21.510654299800812,3,2023-09-20 09:10:33.132265,8860.75971470883
327,education,24573.58414976206,22.91881864420799,36,2023-07-20 09:10:33.132265,950.1971561030076
327,education,73179.92810584651,19.903710659580103,3,2023-07-28 09:10:33.132265,25206.941977966515
327,asset_financing,52136.633633272235,16.042573227165967,24,2024-08-31 09:10:33.132265,2553.8324387264192
328,emergency,160467.95327735232,21.362064930725126,6,2023-03-17 09:10:33.132265,28435.51001174921
328,asset_financing,140677.36746714587,32.535447939478715,12,2024-07-20 09:10:33.132265,13890.273991976472
328,education,75025.47682524574,28.180486771910733,24,2024-11-14 09:10:33.132265,4124.93900926398
328,business,73502.78962954145,19.16010584609997,3,2023-10-11 09:10:33.132265,25287.46162582514
329,asset_financing,101374.68635852991,24.044165821335323,6,2023-07-02 09:10:33.132265,18100.246205636256
329,business,266789.24570565275,26.85444390632241,3,2023-10-21 09:10:33.132265,92939.37478603856
330,asset_financing,153214.11213729237,16.396068658279024,24,2023-05-17 09:10:33.132265,7530.866873674177
330,personal,182554.57429712027,33.48081261248248,12,2023-07-13 09:10:33.133268,18110.739590129484
331,asset_financing,74955.3389648509,26.041867592957185,12,2024-08-14 09:10:33.133268,7162.0210835905045
332,emergency,60021.9226725401,22.720529321871958,24,2024-05-13 09:10:33.133268,3135.2246998633204
332,asset_financing,212525.98926302194,28.509842194927785,12,2024-11-19 09:10:33.133268,20563.07959791692
333,asset_financing,386206.2388443858,16.512377212710934,24,2023-05-08 09:10:33.133268,19004.54556098816
334,business,55078.514075365325,27.978825635252903,6,2024-09-18 09:10:33.133268,9943.248460764355
334,asset_financing,71340.66417055133,22.3598451394508,12,2023-09-21 09:10:33.133268,6689.4464484506725
335,asset_financing,45719.56246507277,27.34230919635271,24,2024-05-29 09:10:33.133268,2494.181396782327
335,education,64971.24543959828,34.93534708136212,12,2023-10-12 09:10:33.133268,6492.626200478138
335,emergency,147248.5688656678,27.619870811743873,12,2024-06-26 09:10:33.134272,14182.997835872226
336,education,323488.560823086,21.712940983900083,36,2023-09-11 09:10:33.134272,12306.187050365828
336,personal,301321.8551918517,32.29322869192559,3,2024-09-05 09:10:33.134272,105894.38446342669
336,personal,726083.6611201098,21.204828298415446,3,2023-12-26 09:10:33.134272,250631.4268303263
336,personal,560847.316704019,18.993963328225167,36,2023-03-26 09:10:33.134272,20556.718736791234
337,business,132330.16490268256,25.06039557544324,36,2024-01-04 09:10:33.134272,5265.652191862088
337,emergency,45018.55188050719,15.31789357521737,24,2023-10-16 09:10:33.134272,2189.604233626013
337,asset_financing,106228.7956648027,28.28784225184553,3,2024-05-22 09:10:33.134272,37091.99836138374
338,asset_financing,72749.97313837238,16.086219651010463,24,2023-05-28 09:10:33.134272,3565.0627495110944
338,personal,33901.545367751256,32.40762499578237,24,2023-04-29 09:10:33.134272,1937.798661296841
338,emergency,105813.9917181439,24.152413278739495,36,2024-09-26 09:10:33.135275,4159.8572729342795
340,personal,212585.6967314941,16.46240738098523,36,2023-03-12 09:10:33.135275,7522.504506018233
340,business,58653.18403255007,26.62722632079893,24,2024-12-14 09:10:33.135275,3178.49969611828
340,business,115744.67701123616,30.814286122867202,24,2024-10-02 09:10:33.135275,6520.224845864268
341,business,242346.16125602968,18.226780105633832,36,2023-04-07 09:10:33.135275,8788.989206063303
341,education,240022.3027013572,22.947809786875737,36,2024-08-11 09:10:33.135275,9284.668753128024
341,business,91692.8459469579,31.938417326274255,3,2023-10-10 09:10:33.135275,32205.483609124734
341,education,249049.59034795102,26.181986227853443,6,2023-09-23 09:10:33.135275,44735.003420351604
341,personal,269076.8055275014,30.708760363774392,24,2024-02-10 09:10:33.135275,15143.185351133305
341,education,186224.48673994435,25.74438758056055,24,2024-05-06 09:10:33.135275,10008.771513167907
342,emergency,178940.1494864509,24.686020834498617,6,2023-10-11 09:10:33.136279,32007.09532917134
342,asset_financing,55079.27045814912,14.721290293261742,3,2024-12-25 09:10:33.136279,18812.05314791479
343,business,146575.61018554593,20.812071016680544,24,2024-07-25 09:10:33.136279,7518.360144918186
343,business,49991.190783105325,19.152943970266826,24,2023-10-08 09:10:33.136279,2523.703109426113
343,education,162644.92284240967,33.99943446465399,24,2024-10-20 09:10:33.136279,9432.113733249955
344,personal,92579.75702061362,23.741517604910708,36,2025-01-17 09:10:33.136279,3619.6151440853264
344,asset_financing,122052.5890190957,24.52469508797229,3,2024-07-05 09:10:33.136279,42358.35589270748
345,business,117076.51466058186,33.28661066118882,36,2024-09-11 09:10:33.136279,5183.165883832822
345,personal,22648.25604563695,29.636412491990427,12,2024-02-22 09:10:33.136279,2203.864871521145
346,personal,235324.0505979861,17.06899820611084,12,2023-11-15 09:10:33.136279,21470.377976006217
346,personal,82479.36620354395,32.174486946556605,12,2023-08-03 09:10:33.137282,8129.153331352014
346,personal,113328.50816130062,34.23071908436177,12,2024-02-15 09:10:33.137282,11285.244789363787
346,asset_financing,84797.82960928866,14.214456109506306,12,2024-12-23 09:10:33.137282,7622.311913981067
346,business,155325.35947715054,20.949036220852268,3,2023-09-24 09:10:33.137282,53593.27948064612
347,asset_financing,88315.68375570852,26.47733125579113,6,2023-07-17 09:10:33.137282,15876.652473660144
348,asset_financing,92680.96228324666,15.089932869017114,12,2023-07-09 09:10:33.137282,8369.160819405797
348,asset_financing,192529.8558880364,19.98456431262408,6,2023-03-02 09:10:33.137282,33984.421973593075
349,emergency,43546.33012704632,23.604529616759315,24,2024-05-12 09:10:33.137282,2293.755931979186
350,education,84150.39568094985,31.495615985138855,12,2023-10-18 09:10:33.137282,8265.61161989665
351,personal,325360.8296501194,27.41467592417076,36,2024-11-17 09:10:33.138284,13355.413945297854
352,business,57948.97970459149,32.05879370051043,36,2024-07-02 09:10:33.138284,2525.8248010906
352,asset_financing,66342.67647003666,19.734249451667633,12,2024-06-29 09:10:33.138284,6137.186221315784
353,education,28225.741405507073,16.138713335372618,24,2024-08-15 09:10:33.138284,1383.8915863339043
353,education,84145.00228194693,14.247778862579388,6,2024-02-29 09:10:33.138284,14612.68746091083
353,emergency,41140.75180078877,19.34974188548161,3,2023-12-09 09:10:33.138284,14158.199154526497
353,personal,30333.212017587553,15.396508858799043,12,2024-04-08 09:10:33.138284,2743.503113845458
354,asset_financing,91304.4083377622,28.548821013729963,24,2023-10-02 09:10:33.138284,5037.1318999874875
355,emergency,54656.94487233959,31.098881548236047,12,2023-03-10 09:10:33.138284,5357.935525857463
355,education,20328.216292862904,12.380485088965607,3,2024-12-03 09:10:33.139287,6916.368897231469
355,emergency,51841.79683685244,18.707266589511566,6,2023-05-12 09:10:33.139287,9117.815329999761
357,asset_financing,55866.04097793648,35.65257919812523,6,2024-09-23 09:10:33.139287,10302.837839829355
358,asset_financing,136945.89488668644,34.28005852813492,12,2024-07-26 09:10:33.139287,13640.423824452873
359,personal,162576.32554698174,31.443362177891068,36,2023-10-14 09:10:33.139287,7030.773579153837
359,education,100446.24926587984,27.96654806968586,24,2023-09-28 09:10:33.139287,5511.631643604712
361,asset_financing,58325.3502132635,19.26336817528355,3,2023-12-02 09:10:33.139287,20069.287128383676
361,personal,84797.6075612565,31.568510972533474,24,2023-12-05 09:10:33.139287,4810.006559800586
361,personal,181066.13667008496,33.16121535348951,6,2023-05-08 09:10:33.139287,33162.75538579659
364,asset_financing,92602.50691789937,32.590009733845626,36,2023-07-15 09:10:33.140290,4063.6340055636724
364,education,193153.50271622304,12.617817833933188,12,2024-10-16 09:10:33.140290,17217.33010937282
364,education,172452.03754685324,22.496341738382277,6,2023-06-27 09:10:33.140290,30657.076976979286
364,emergency,143088.6804428539,33.100904102049185,24,2023-11-21 09:10:33.140290,8230.65593775477
364,education,196764.26184518568,32.45833002165885,36,2024-05-17 09:10:33.140290,8620.085306539217
364,education,151069.0223535798,25.174380587984103,24,2024-12-23 09:10:33.140290,8076.006908642427
364,education,108095.70870754258,34.41483212598524,3,2024-11-16 09:10:33.140290,38118.099288836296
365,asset_financing,63867.357932707244,35.67239815065989,36,2024-08-03 09:10:33.140290,2913.4630596638463
365,asset_financing,42904.08308337603,35.77710140695452,24,2025-01-07 09:10:33.140290,2528.3088238476867
366,personal,62359.830250295694,26.76219089687972,6,2024-06-14 09:10:33.141293,11219.475997983534
367,asset_financing,136449.20600924818,13.688834589744705,6,2023-03-18 09:10:33.141293,23658.08932469188
367,asset_financing,151493.93837198624,32.51377484620749,24,2023-07-28 09:10:33.141293,8667.711763734618
368,emergency,97877.33749104688,21.92317840104384,24,2023-09-11 09:10:33.141293,5073.983270445273
369,personal,165978.09254033802,23.306009507614206,3,2024-03-13 09:10:33.141293,57488.85765799988
369,asset_financing,89935.1865461265,13.613775217248879,6,2023-05-13 09:10:33.141293,15589.966162290435
370,personal,66018.38735976233,19.27726912124619,3,2024-04-29 09:10:33.141293,22716.91499786313
370,education,61495.590422382294,23.895694101197932,6,2024-06-05 09:10:33.141293,10975.330010902304
370,asset_financing,36220.512739972386,27.87474759871443,12,2023-05-17 09:10:33.141293,3493.2771886996366
371,emergency,47961.36167857929,21.654594418354407,24,2024-01-27 09:10:33.142299,2479.973687309486
372,business,99003.4247909768,32.140990872947015,12,2023-04-19 09:10:33.142299,9756.121319202863
373,emergency,112242.86404408589,21.9837505914058,6,2023-12-27 09:10:33.142299,19924.775053662852
373,emergency,38926.51211225679,25.540675003169888,36,2023-09-11 09:10:33.142299,1558.8643447366885
373,education,123457.70985903188,34.67920952736183,36,2024-05-29 09:10:33.142299,5562.346400267952
373,education,93211.33515285618,22.59681624909353,12,2024-04-16 09:10:33.142299,8750.852557289563
373,personal,145268.57942233415,21.5786244137935,36,2024-08-15 09:10:33.142299,5516.25583436736
374,asset_financing,118521.96590733613,23.487476893212595,3,2024-05-27 09:10:33.142299,41063.859512156676
375,emergency,130422.59831780009,23.813188398899204,12,2023-03-01 09:10:33.143302,12320.920350944574
376,personal,32169.427357270364,28.333994230050415,36,2024-06-04 09:10:33.143302,1336.454371177056
376,personal,134112.68991440625,22.469866760743614,24,2024-12-05 09:10:33.143302,6988.676717853486
377,personal,71687.22875827613,14.278887538039944,24,2023-10-12 09:10:33.143302,3451.3628983113667
377,personal,68934.01089153794,14.925341089928615,36,2024-12-27 09:10:33.143302,2387.100620867766
378,personal,73390.29546443108,17.028830974803014,3,2023-09-16 09:10:33.143302,25160.99893288474
378,asset_financing,106190.94296375575,26.99865048978797,6,2024-03-20 09:10:33.143302,19118.00977236659
379,education,30339.228440145664,31.83488765891952,6,2024-10-22 09:10:33.143302,5536.286574911255
379,education,112183.99079431964,12.926197486515212,24,2023-08-08 09:10:33.143302,5329.543298957969
381,asset_financing,50390.37146161827,22.088049340691974,6,2024-04-07 09:10:33.144303,8947.671109099338
381,education,125489.23808622784,18.221168010527677,12,2024-09-25 09:10:33.144303,11518.065182458424
382,asset_financing,172945.35565500203,12.440919708914507,36,2023-10-20 09:10:33.144303,5780.749565907666
383,asset_financing,51019.64290651799,30.814860434348184,12,2024-11-25 09:10:33.144303,4994.230420294033
383,asset_financing,74136.53787613078,15.287573335428668,36,2023-08-30 09:10:33.144303,2580.420057915282
383,business,56776.4749360725,18.55583088887868,12,2024-07-13 09:10:33.144303,5220.2975401516715
383,business,36791.50975146066,14.507527602094994,6,2023-04-15 09:10:33.144303,6393.980070767058
385,education,180064.42235780807,13.355602176083568,24,2024-05-29 09:10:33.144303,8590.697591354769
385,education,168614.40139569886,24.531035842372244,6,2023-08-01 09:10:33.144303,30146.99387850889
385,emergency,95120.24072529975,33.45819286218829,6,2023-04-23 09:10:33.145306,17435.88454371374
385,business,108110.2471979345,21.852115712360558,24,2024-08-16 09:10:33.145306,5600.668013670869
386,emergency,220099.1189946265,27.413031288064737,6,2024-06-18 09:10:33.145306,39671.36804217773
386,asset_financing,235044.688587817,14.375246961808964,6,2023-08-22 09:10:33.145306,40832.89711011131
387,business,89471.73536574101,12.98347733399737,12,2023-09-05 09:10:33.145306,7990.67810084619
388,personal,58488.57449537751,14.707126052797847,3,2024-12-24 09:10:33.145306,19976.020149706517
388,asset_financing,71371.04604487141,30.571217965656814,12,2024-09-11 09:10:33.145306,6977.827073779651
388,personal,27895.37494531218,19.866508940189252,24,2024-07-29 09:10:33.145306,1417.9390242822653
389,personal,32331.947450798267,31.68664463444771,24,2024-02-06 09:10:33.145306,1835.9592732360554
389,personal,50828.84056861395,29.585361969919358,36,2024-03-12 09:10:33.145306,2146.2371466046075
389,business,159200.27758956965,26.628684234097527,6,2024-12-14 09:10:33.146310,28631.82763057224
390,emergency,70336.47183114573,33.43115020091585,24,2023-07-15 09:10:33.146310,4058.0010722974644
390,business,124163.25866339947,17.512855568691226,36,2024-07-01 09:10:33.146310,4458.5151005117905
391,asset_financing,30635.01939502369,33.922672763414155,6,2023-04-29 09:10:33.146310,5622.743742479203
392,business,41264.43736820694,35.718290763436485,3,2023-06-21 09:10:33.146310,14581.647627594226
393,business,91605.21401318524,23.990841887970287,12,2024-12-14 09:10:33.146310,8661.746097459552
393,emergency,95672.52189438873,18.73111738091166,3,2023-12-19 09:10:33.146310,32891.56566217881
393,personal,41190.609376805936,31.05344068228973,36,2023-06-08 09:10:33.146310,1772.4574782256482
393,personal,35232.003849783214,12.692071846120928,36,2023-05-01 09:10:33.146310,1181.88667087767
394,asset_financing,116163.82192671977,30.974471154474127,36,2023-11-09 09:10:33.147314,4993.542488216725
394,personal,59152.86696053701,28.582832790430942,12,2024-09-09 09:10:33.147314,5725.48663041597
394,asset_financing,106686.08189608826,28.88468016435673,12,2024-05-04 09:10:33.147314,10342.077752029723
394,personal,56939.658600710914,29.008340124285724,12,2023-11-12 09:10:33.147314,5523.146276552894
395,emergency,165720.32027099116,14.475522261080666,12,2023-03-05 09:10:33.147314,14916.6538398156
395,business,132916.01309780424,21.239009343301372,12,2024-01-25 09:10:33.147314,12391.5633793238
396,personal,169795.08787665705,34.50579971843573,12,2024-03-13 09:10:33.147314,16931.4253207635
396,education,174058.68493704536,26.864357975012094,24,2024-04-18 09:10:33.147314,9453.385985716475
397,personal,51439.7613697472,29.53235169663184,36,2023-10-11 09:10:33.147314,2170.5440766481943
397,personal,31061.66848004735,12.04348881286204,36,2023-12-28 09:10:33.147314,1032.33718460637
398,asset_financing,117275.56573221594,20.035640273122826,24,2025-01-15 09:10:33.148316,5970.876122089485
401,asset_financing,86453.84178694861,18.94998491209745,12,2023-10-03 09:10:33.148316,7965.226721706762
402,asset_financing,96141.47104783941,21.749978303445715,6,2024-01-25 09:10:33.148316,17055.286039328945
403,asset_financing,161994.73342859786,25.387443017650426,3,2024-04-18 09:10:33.148316,56298.98336187335
403,business,109693.0667658649,35.48769795211116,36,2024-04-02 09:10:33.148316,4992.4042499732395
403,asset_financing,162308.4403639069,16.62195917900467,36,2023-07-28 09:10:33.148316,5756.247207453591
403,business,77918.90873292879,25.23161737590754,6,2024-11-27 09:10:33.148316,13958.756762268364
403,education,46849.55536604945,24.603380442471114,36,2023-06-22 09:10:33.148316,1852.916759890947
404,education,85154.45392762858,33.82157703507603,24,2024-10-31 09:10:33.149320,4930.334218173652
404,personal,40146.45773661672,19.873672427655787,6,2024-03-13 09:10:33.149320,7084.231730350951
405,education,156536.0894665276,31.147256933006584,24,2023-12-10 09:10:33.149320,8845.0817397837
405,business,233259.91240507932,16.901726893676745,24,2024-08-24 09:10:33.149320,11521.886699047642
407,asset_financing,110245.8605790182,14.05438926774644,12,2023-07-05 09:10:33.149320,9901.479590606514
408,business,30577.889283946006,27.77085213747056,24,2024-02-03 09:10:33.149320,1674.8060099077582
409,business,46957.002641336454,33.256845924971465,24,2023-03-09 09:10:33.149320,2704.8597880718744
409,personal,63309.02052756336,21.55409227766954,3,2024-05-05 09:10:33.149320,21865.598812276323
409,education,39206.5592745469,19.905073608821226,6,2023-09-14 09:10:33.150323,6918.992324652048
410,asset_financing,33994.73555164447,35.26654501622108,6,2023-03-21 09:10:33.150323,6262.636489005994
410,asset_financing,33549.62948806453,24.500976879237257,24,2024-09-07 09:10:33.150323,1782.2056081594005
411,business,19016.20340281327,18.216843458480334,36,2024-05-13 09:10:33.150323,689.5516452798072
411,education,34629.03205785976,20.105951921636333,12,2024-02-17 09:10:33.150323,3209.5995173700653
411,business,58422.33045865843,27.358953242749692,6,2024-09-01 09:10:33.150323,10528.63419715446
412,education,103400.4628830512,14.52952643589936,3,2024-01-09 09:10:33.150323,35304.813567780846
412,personal,150452.7005176463,22.5895120582012,36,2024-02-21 09:10:33.150323,5791.8421513430685
412,emergency,242607.1536062294,25.406936084788548,36,2023-12-24 09:10:33.150323,9698.309632892353
414,personal,128904.79976935987,23.10286252640951,3,2024-06-21 09:10:33.151326,44633.26588189245
414,emergency,355918.6311948492,14.998075457775201,6,2024-01-18 09:10:33.151326,61941.53566524785
415,business,65856.83320579908,27.51890720778133,12,2024-10-01 09:10:33.151326,6340.087891945588
416,education,29187.990429982616,33.41167000487906,36,2023-10-29 09:10:33.151326,1294.243510427146
416,personal,41069.154426771805,31.504633041018778,3,2023-12-22 09:10:33.151326,14414.74276408896
417,business,113439.5246343184,27.619264563441114,3,2024-02-12 09:10:33.151326,39566.996581741696
418,personal,46481.613087417885,29.84506247129507,12,2024-05-28 09:10:33.151326,4527.817198326548
418,business,40436.387409329815,18.656322281391102,12,2023-11-29 09:10:33.151326,3719.849826405412
419,emergency,127878.01215523026,31.91204832636228,24,2025-01-03 09:10:33.151326,7276.4825058724355
419,asset_financing,174206.7549758749,26.28111227817027,12,2024-06-01 09:10:33.151326,16665.83423397693
